timestamp,Tf_in,Tf_out,m_flow,q_b
2020-10-04 09:00:00,13.71936071661073,13.71936071661073,0.0,0.0
2020-10-04 10:00:00,13.715653347420934,13.715653347420934,0.0,0.0
2020-10-04 11:00:00,13.71197974192725,13.71197974192725,0.0,0.0
2020-10-04 12:00:00,13.708339298183501,13.708339298183501,0.0,0.0
2020-10-04 13:00:00,13.704731433270043,13.704731433270043,0.0,0.0
2020-10-04 14:00:00,13.701155582447193,13.701155582447193,0.0,0.0
2020-10-04 15:00:00,13.697611198339676,13.697611198339676,0.0,0.0
2020-10-04 16:00:00,13.694097750152189,13.694097750152189,0.0,0.0
2020-10-04 17:00:00,13.690614722916033,13.690614722916033,0.0,0.0
2020-10-04 18:00:00,13.687161616766662,13.687161616766662,0.0,0.0
2020-10-04 19:00:00,13.68373794625186,13.68373794625186,0.0,0.0
2020-10-04 20:00:00,13.680343239670135,13.680343239670135,0.0,0.0
2020-10-04 21:00:00,13.67697703843888,13.67697703843888,0.0,0.0
2020-10-04 22:00:00,13.673638896491688,13.673638896491688,0.0,0.0
2020-10-04 23:00:00,13.670328379704214,13.670328379704214,0.0,0.0
2020-10-05 00:00:00,13.667045065347855,13.667045065347855,0.0,0.0
2020-10-05 01:00:00,13.663788541570492,13.663788541570492,0.0,0.0
2020-10-05 02:00:00,13.660558406903503,13.660558406903503,0.0,0.0
2020-10-05 03:00:00,13.657354269794197,13.657354269794197,0.0,0.0
2020-10-05 04:00:00,13.654175748162798,13.654175748162798,0.0,0.0
2020-10-05 05:00:00,13.651022468983118,13.651022468983118,0.0,0.0
2020-10-05 06:00:00,13.647894067885987,13.647894067885987,0.0,0.0
2020-10-05 07:00:00,13.644790188784556,13.644790188784556,0.0,0.0
2020-10-05 08:00:00,13.641710483520557,13.641710483520557,0.0,0.0
2020-10-05 09:00:00,13.638654611530603,13.638654611530603,0.0,0.0
2020-10-05 10:00:00,13.635622239531646,13.635622239531646,0.0,0.0
2020-10-05 11:00:00,13.632613041224689,13.632613041224689,0.0,0.0
2020-10-05 12:00:00,13.629626697015874,13.629626697015874,0.0,0.0
2020-10-05 13:00:00,13.626662893754109,13.626662893754109,0.0,0.0
2020-10-05 14:00:00,13.623721324484352,13.623721324484352,0.0,0.0
2020-10-05 15:00:00,13.62080168821578,13.62080168821578,0.0,0.0
2020-10-05 16:00:00,13.617903689704011,13.617903689704011,0.0,0.0
2020-10-05 17:00:00,13.61502703924663,13.61502703924663,0.0,0.0
2020-10-05 18:00:00,13.612171452491237,13.612171452491237,0.0,0.0
2020-10-05 19:00:00,13.609336650255347,13.609336650255347,0.0,0.0
2020-10-05 20:00:00,13.606522358357402,13.606522358357402,0.0,0.0
2020-10-05 21:00:00,13.603728307458244,13.603728307458244,0.0,0.0
2020-10-05 22:00:00,13.600954232912407,13.600954232912407,0.0,0.0
2020-10-05 23:00:00,13.598199874628625,13.598199874628625,0.0,0.0
2020-10-06 00:00:00,13.59546497693894,13.59546497693894,0.0,0.0
2020-10-06 01:00:00,13.592749288475884,13.592749288475884,0.0,0.0
2020-10-06 02:00:00,13.590052562057174,13.590052562057174,0.0,0.0
2020-10-06 03:00:00,13.58737455457743,13.58737455457743,0.0,0.0
2020-10-06 04:00:00,13.584715026906423,13.584715026906423,0.0,0.0
2020-10-06 05:00:00,13.582073743793401,13.582073743793401,0.0,0.0
2020-10-06 06:00:00,13.579450473777065,13.579450473777065,0.0,0.0
2020-10-06 07:00:00,13.576844989100755,13.576844989100755,0.0,0.0
2020-10-06 08:00:00,13.574257065632516,13.574257065632516,0.0,0.0
2020-10-06 09:00:00,13.571686482789616,13.571686482789616,0.0,0.0
2020-10-06 10:00:00,13.56913302346722,13.56913302346722,0.0,0.0
2020-10-06 11:00:00,13.566596473970872,13.566596473970872,0.0,0.0
2020-10-06 12:00:00,13.564076623952483,13.564076623952483,0.0,0.0
2020-10-06 13:00:00,13.561573266349557,13.561573266349557,0.0,0.0
2020-10-06 14:00:00,13.559086197327375,13.559086197327375,0.0,0.0
2020-10-06 15:00:00,13.556615216223879,13.556615216223879,0.0,0.0
2020-10-06 16:00:00,13.554160125497056,13.554160125497056,0.0,0.0
2020-10-06 17:00:00,13.55172073067456,13.55172073067456,0.0,0.0
2020-10-06 18:00:00,13.549296840305425,13.549296840305425,0.0,0.0
2020-10-06 19:00:00,13.54688826591362,13.54688826591362,0.0,0.0
2020-10-06 20:00:00,13.54449482195333,13.54449482195333,0.0,0.0
2020-10-06 21:00:00,13.542116325765774,13.542116325765774,0.0,0.0
2020-10-06 22:00:00,13.5397525975374,13.5397525975374,0.0,0.0
2020-10-06 23:00:00,13.537403460259348,13.537403460259348,0.0,0.0
2020-10-07 00:00:00,13.535068739688045,13.535068739688045,0.0,0.0
2020-10-07 01:00:00,13.53274826430681,13.53274826430681,0.0,0.0
2020-10-07 02:00:00,13.530441865288367,13.530441865288367,0.0,0.0
